East Error,North Error,Up Error,Horizontal Error,3D Error
29.920890270198885,1.182162939729526,10.054071443711923,29.944234566563097,31.587046971387114
29.952697702814255,1.2506906421632435,10.14345106978892,29.978797953863477,31.64834792471435
30.002645232610895,1.2618543330264809,10.012727927992849,30.02916910791384,31.6544738997775
29.953135322121607,1.2320647135476757,10.058104094892904,29.978463921350247,31.620780462654615
29.912697987968045,1.219265443965812,9.937901786966307,29.937536791497003,31.543905926020397
29.905139931048428,1.2495254592768539,9.881221957935947,29.931232987783314,31.520108749034538
29.948418950486808,1.2949132912076473,9.89697282929934,29.97640068563308,31.567937361340427
22.13940776282972,15.11650531337555,93.68052123342031,26.80787401078564,97.44076235099698
22.07796262109917,15.247168678101849,94.33574726259937,26.83118682051061,98.07724403647447
22.223946688279977,15.219918527314169,94.60055619750696,26.936030263971556,98.36063724508531
22.178854153470834,15.628094944461377,95.96698602331365,27.131880199389606,99.72863846234395
29.90920302863008,2.682231677847317,17.86300694337798,30.029232300900773,34.94054678508383
30.212741681955684,2.189309879008004,9.362915448914864,30.291959951229707,31.705946183491086
31.301392678906687,1.8706346263053018,9.01342451320127,31.35723931637231,32.62695632447843
31.874528855720136,3.97709462801716,19.786763230664086,32.12168849008935,37.726898502271546
29.866618295772717,4.2697471437347625,25.422733046698035,30.17027724593887,39.45327596867577
31.065193857833208,2.2230422672653845,14.844117569427624,31.144633347445374,34.50124653924545
31.7482690906733,2.0160104724019368,6.620690809996432,31.812212882455,32.493852269009395
30.45452939031617,1.4473477569457591,3.8519745180221463,30.48890250427469,30.731268825134105
30.12149865257872,2.2993334986458587,7.908050113802018,30.209131328379776,31.227053530836056
30.394554238513905,1.6534828209653476,7.814216444978653,30.439496263854156,31.426500146312282
30.51582076942249,1.6230347601279207,8.134481190305879,30.558952191855344,31.623082444624853
30.004479246583937,1.6426256834974788,9.612441045469321,30.049409212075563,31.549421814787593
30.001156084991894,1.6732595811510658,10.202561968092386,30.04778135007575,31.73265565272981
31.071752509837662,1.2367154262396216,14.694354699317348,31.09635459468042,34.393419851876494
32.6069981356787,0.8900646443948754,14.642079820530368,32.619143803775046,35.754706598742196
31.75439452448352,0.5482338082056408,15.81181124377535,31.75912675003846,35.47753524039951
32.751563437210756,0.8411162855349055,19.474848016947178,32.76236231085042,38.11354207457795
34.50149715695259,-0.4818371759035873,15.120578550950604,34.504861586960324,37.67250149446885
36.167613535397166,0.5802156320040783,21.182322274843283,36.1722672640998,41.9180593059935
36.40668191716889,-0.3320264491669125,20.46406564800413,36.408195914942816,41.76523330027837
37.03964344106419,-1.7148780142901305,18.529017183684978,37.07932028563988,41.451181776137076
36.04842608529044,-1.3923829900774916,18.557655339732047,36.075306701644344,40.56863721307373
37.67555255763881,-2.7117286314835276,19.221915850244383,37.77301593325865,42.382576392287525
37.40770977707637,0.7364834283917387,32.54599783271803,37.41495902184407,49.58952644998294
37.0183076441745,1.9519166558312007,31.139057484026544,37.06973265981371,48.41286998788203
40.85715890075831,-0.6129945180461345,38.02863226151427,40.86175712963123,55.81988953233831
39.87315032753304,0.5513272335434305,32.97289762311795,39.87696175438263,51.7434445744107
42.36173595373238,-0.1002123399764212,35.397249267128,42.3618544863988,55.20409379027989
47.27502861578481,-2.193987729613591,30.585001082046226,47.3259116423653,56.34877287013211
45.19706283087447,-1.7862416038718454,31.23259488974112,45.2323462535984,54.96762802916004
40.24591776787909,-0.7703506351105123,31.045928971099123,40.253289767171836,50.83480149226938
39.28314119815295,-0.5692160391821321,26.446711492355487,39.28726497598533,47.35945246783552
38.73702189119106,-1.5150713450037898,27.462846163108114,38.766639087997646,47.50852792454855
39.32528160840012,-0.49757405259988374,30.85447963143215,39.328429329402326,49.987241040532076
38.92546439306537,-0.11528890261326907,31.889551888206963,38.925635123230364,50.320458954360795
39.138600304424884,-0.1464355003560911,35.722073058667306,39.13887424473642,52.9897912880779
39.46881417522625,0.08479254841613404,34.440355598776534,39.468905256857674,52.38255984528616
38.31923340354575,0.32004683267698475,40.29052005513849,38.32056991500157,55.603885520024946
40.96881531868079,-0.559404940202139,35.04914562627097,40.972634312468806,53.918451124219494
40.904430631576886,-0.8911357636993849,37.04242824822199,40.914136533022784,55.19155785776937
40.22793516640664,-0.8968812471290466,39.52628479720151,40.23793190167789,56.404063272015705
38.345148944979925,-0.5090481851831825,43.997579463890446,38.34852771186311,58.364343364325514
37.22206339342227,1.240330934942211,34.395302697129424,37.24272310253535,50.69573228309538
31.032416432651512,4.6742361241690915,49.10318135348773,31.38246887983778,58.27505274152475
39.72088084084564,2.1908101986527537,46.864906992722055,39.78125216856778,61.47249410537747
49.96112470623329,1.7527789823890156,49.56477975157236,49.991861498376906,70.3978238860746
50.33630386712167,3.70453899503198,49.33436559686044,50.472438975830364,70.57865629929212
48.16839426648532,2.7644661907078003,55.60733775680211,48.247657762125016,73.62073411702855
36.31707863622479,-0.7122644212967799,46.71903251686712,36.324062565682006,59.17859005238015
36.86092878394699,-2.414428769836121,60.56766945803318,36.93991793574837,70.9436404526677
40.598735382548,-0.702672330368113,53.78420570329537,40.60481576200069,67.39059167421229
41.148400024569916,-0.3633260870805053,56.81876215132865,41.15000401491571,70.15479002061682
36.80067115734361,0.821608966681115,55.693271642971865,36.80984160418342,66.75855709362604
35.781057780804524,0.40512232359568046,59.287141056456946,35.78335115679284,69.24892284114296
36.63663951830352,-7.3182520804967375,69.14710605074819,37.36040910787533,78.59467185440265
38.45623842130679,-8.18031398416257,68.84551240701795,39.31666072285232,79.28117297934448
35.84051110281758,-6.820696795456854,83.39446805165116,36.4837517380922,91.02582843624447
34.99067447537078,-8.706257669714741,81.26631194879386,36.05754044375228,88.906465910031
38.58558040191347,-7.9508965724025344,85.52437034738436,39.39624057264311,94.16199708254986
40.488736449604495,-9.525479802205126,81.19285114056119,41.59414075020362,91.22692377297986
39.63567523017441,-10.064082447392149,84.91673001209583,40.89342864641907,94.25032383184126
45.65501021675647,-7.635647020907523,85.87585208953239,46.28912467653749,97.55688102549853
45.05075612895634,-7.175325688883991,89.13251412103706,45.61859189554469,100.12822279491994
38.69899542980786,-2.617143870041655,106.87655931598073,38.78739085466804,113.69723224659047
39.474079598829825,-0.9977681091887334,118.51009046015211,39.486687647541004,124.91533149396797
40.52328850098686,6.7563079889922335,111.85645621622177,41.08265581211047,119.16229020049872
35.890935951109576,9.478200989616909,109.45370227589835,37.121362817739126,115.57728375138092
37.59612919404238,13.475447558354954,119.48404744038417,39.93815991345996,125.98211861216288
38.31941665118098,16.17571112703814,124.09041037394753,41.593645223185135,130.87574744667896
39.286015788456,18.8610049740723,124.02152320421654,43.57899201636947,131.45518918269
40.8333791121974,19.68110900162617,122.20739973200186,45.32891903911155,130.34323707239903
42.421234106996785,20.378033523677136,119.70115753251747,47.061931042539435,128.62034235717653
45.02278854514931,18.87682757364785,127.3778803864257,48.819935555328826,136.41301447942948
46.184363873384335,17.852973760042822,130.00226233767626,49.5148880486056,139.11258875953658
46.17082846394388,17.074761720150477,132.18968039666365,49.226952869813566,141.0581599632539
45.290086604944975,16.76699038091075,125.46305736260676,48.29413951109358,134.4369840255639
45.37771788224934,16.905874515690684,124.34697520851331,48.42464117927248,133.4433067517735
46.079293883123576,13.666371883961189,126.42495122192196,48.063198449936664,135.25287182423648
47.575820602341054,10.485100025774585,112.11054471542373,48.71751254463469,122.23817024532747
45.90315874231098,13.44727919572577,121.36113211697285,47.83230394084734,130.4471298611163
44.50391023414335,13.029965606810048,119.05881848107641,46.372168698944215,127.77081156490023
45.82444366341391,10.699415063747693,105.29158166849635,47.0569561251867,115.32854932765514
45.89102817407354,10.47084328871766,116.26422939301627,47.07042623612511,125.43124037656011
52.04703812499442,5.513790346290037,133.21853464635134,52.33828485504148,143.13096811972096
53.43296453900716,4.65826045992188,131.90566838356176,53.6356326516176,142.3934213426078
47.32918228838166,9.452055563250688,115.92939351620564,48.26378404619388,125.57474718864816
48.84526152519895,6.891503360409361,109.6255024471007,49.32902180290639,120.21274133306709
47.692872636327934,8.577611116091909,114.71268288263539,48.45807995333597,124.52784880056338
49.59246617602066,5.647225661513289,120.07634112851365,49.912962836239316,130.03703917693213
58.6548498542975,-1.0994108902105708,139.38271210903793,58.665152481994774,151.22546263975073
48.51107628216065,5.604675481855459,118.70352940552007,48.83376812524835,128.356008050413
48.01324492407803,6.6915118758876915,115.59136777619146,48.47729385314996,125.34517271796072
49.950172098137934,5.608314158416817,114.02606919241701,50.26403167607127,124.6130704854309
51.60816198639157,4.302060575197561,121.23330246763969,51.78716162145113,131.8310423838654
50.31499483593856,4.7295804709139695,120.32378401283458,50.53679488027881,130.50586437374622
51.17564170603663,3.454756559261992,122.20758446852207,51.29212070979713,132.53518532276385
48.71538807971516,2.9292172665190312,123.36124592029543,48.80337436644855,132.6641109892172
40.87804988360093,3.3272129061106006,129.6753964117222,41.01323332789985,136.00659448183404
39.92034816560147,3.6095259002516613,125.98817661690413,40.08319940932146,132.2107541848985
39.47119503990622,5.900839456764688,121.17136594215756,39.90983768662594,127.57466468096669
39.30664001123738,5.467969008163066,116.91362585745227,39.68514374482268,123.46540626905811
36.03543065707321,6.163920711655713,114.79483640309796,36.55880442766571,120.47572637670352
39.58084357919557,5.641177430449195,112.09625675115281,39.98082116768685,119.01275914313948
36.81575547991723,6.083905526132364,102.42414994132501,37.31506073970615,109.00972547993591
32.936647690028344,7.491833216995476,100.23660895530013,33.777956214198724,105.77489352802999
29.939942968933074,9.883043335515843,92.84136285111259,31.528950673224905,98.0489336331946
29.004992809255523,11.051328375818963,90.52851124735687,31.039031343377097,95.70179107727277
28.708801519455434,13.904814707068745,87.42587360330717,31.898889584457354,93.06354029383819
23.35426091340743,11.570290909171362,83.48831042568251,26.063252570129528,87.46194093586931
24.271713761153762,11.052602967978846,79.32232513798978,26.669760427704553,83.68576573449107
22.421157450909433,11.224054393779442,78.24663649906037,25.073645496277386,82.16583123104809
23.105191868153234,10.65104252451262,74.41061302662939,25.4419849485678,78.63990036312316
25.471755389857133,9.240707151155771,66.22428776754997,27.096143476408912,71.55317799799954
23.168126285150137,9.535346426441993,75.45278169071165,25.05364059447099,79.50350414857898
23.395101551832326,9.116627436848404,75.82656777178049,25.10863740713232,79.87560361268805
20.889620526942224,9.10186333239853,77.16934417024677,22.78640300445217,80.46320799935401
16.375878383165386,10.189645646669234,86.94006731357949,19.287256705527323,89.05376789173292
18.243605851962002,6.186078529717491,100.22391740117885,19.26387090014813,102.05846530933088
21.78049488589508,26.863237484169638,77.16122387695754,34.583572481821456,84.55695096084864
15.684698076012307,8.716145924090721,72.33679581944493,17.943827727263418,74.52914183679947
17.201360889724075,8.750095937105334,74.50766110928015,19.298989490827655,76.96650283949775
21.14755478186382,7.596710347928006,61.595794980172506,22.470627079862453,65.56653903174768
19.277831768502203,4.6220574115055015,59.00363604173876,19.824182515552206,62.24489761061463
12.371604093718778,5.297079336720575,76.89545817173021,13.457920989188164,78.06424997904958
12.260620117485256,5.434915166560376,79.44149617312002,13.411230686741325,80.56557839894674
11.240770518779499,4.9209079247338074,76.95230021758763,12.270707259957362,77.92449400180477
13.489987649395374,2.136031110396786,27.280195250147052,13.658052411871271,30.50821936087992
13.912704742345818,7.318430582882552,68.59590437827572,15.720139294680644,70.37414920919264
13.797298159773568,5.614052632625906,65.98123690519749,14.895738433242743,67.64175224675496
15.435992318352367,3.9471955201164093,67.4908894905556,15.932677468845602,69.34601917596027
15.327854931152277,3.617862203090926,68.76401967126526,15.749033738963261,70.54447154144086
14.609107172783924,3.1650807162894274,68.45298402100292,14.948034931940516,70.0660743135092
16.1672964189553,2.568172048034576,58.788033256431724,16.37000247912843,61.02466579446375
16.322838777606503,1.6624375186955902,51.71212053019197,16.407277783450283,54.25257757924874
13.002687080825357,1.0188669321168646,48.752486690299705,13.04254427430568,50.46694878467564
11.60965836945574,0.643665579600956,44.66214649459654,11.627487812672037,46.15090250838697
10.015308078085818,-0.07425605081199294,40.96238103329104,10.015583350961302,42.16904753224306
9.233285273162002,0.30309261818773336,44.68206885532598,9.238258605970618,45.62710487487544
7.708855926059343,-0.277829074790116,45.91019574959526,7.713860815670644,46.55372941505002
6.706011621823677,-0.7635421726178624,44.97897792623267,6.749339858193557,45.48254658448586
6.751911049120686,-1.095013193910825,42.560076705456595,6.84012841327389,43.10623488411422
6.485524260040835,-1.155507713072188,43.04029000538185,6.587656867395838,43.54151796561438
10.193457500704962,-3.372782854700196,28.59825534813698,10.736956738463551,30.54738039441162
12.77853268398114,-2.032534174315245,32.36662087414699,12.93916893487884,34.8571404383105
13.704980301151314,-1.1618937372237976,29.42783172749383,13.75414417953896,32.48343827696259
15.368336434604094,-1.9696941153674086,24.92391608338668,15.494045942725634,29.3473517136895
15.182417283415571,-2.467976567318586,20.393650978125386,15.381700260523525,25.54403458974686
18.539770366571496,-2.88789398835955,17.054693683883762,18.76334237104908,25.355977472468116
24.397241230091918,-2.246055470853703,16.32697660103393,24.500411115274144,29.442151921151385
28.389401823053678,-0.9070295590004012,11.728578304850078,28.403887735514378,30.730121827690564
29.28784306923024,-1.4533906429254557,9.968536165897062,29.323882689862224,30.97195197754896
33.85940695807367,1.2083184058463017,11.074482647544347,33.88096033058028,35.64496652871364
33.667171149741606,1.2700365751759293,8.25857812330392,33.691117614710826,34.688550254327325
38.34682909798719,1.5069824660351316,15.291786387796414,38.376428937867246,41.31088269394846
36.914270735300704,-0.8974790277143931,18.264188026795054,36.92517911296119,41.19525963994388
35.72732735353918,0.40322565395187093,19.277873703169497,35.72960272316156,40.59853353595802
35.113851008361124,1.1559735164771452,19.64897169027214,35.13287360020782,40.254203456201886
33.92684945703005,1.4057015133959645,12.189844963412412,33.955958399443595,36.07768605463459
33.27580515401093,1.3833362023133526,6.697006674273999,33.30454665201632,33.97120436622172
33.282761502637854,2.2612179460561292,0.30032524269210636,33.35948620469204,33.36083804541541
31.235057274523825,4.39388411063777,15.39594674728665,31.542590580364493,35.09943299778196
31.518904087933965,4.611628082516196,8.379313046824453,31.854488356836505,32.938143779097736
35.062237294372224,2.614499322323933,5.967358381958545,35.159580355762195,35.66238153645981
34.73671782348788,3.2560802901881627,6.918844626294419,34.88899001124527,35.56841344462212
31.687803569569873,4.662231452094899,14.915816120724973,32.02894467784645,35.33178268533626
31.265787204066143,5.65896732967289,8.012899402371211,31.773784173879122,32.768581256453146
30.768232960320685,5.653178142102906,6.830831839226391,31.283263618217877,32.02035050124691
30.380402541009783,3.073652479732644,9.027800338036501,30.535490795465535,31.842069296190726
32.84637445616138,1.1008341620519182,21.603908143916318,32.86481630508089,39.329696132280056
34.836950705453994,-0.39119434874255843,20.815211821578153,34.839147054322666,40.58373086163822
37.326541866599726,-0.22887328645117044,23.565931459723785,37.32724354543573,44.143813114236885
38.28197921202982,-0.6244322459177885,25.798648188323583,38.287071551896275,46.16784699728716
38.72490012540932,-0.47333179201383313,27.929375502909643,38.727792768349936,47.748214089018944
39.15240691675911,0.02072535593919378,32.885238602117425,39.15241240225007,51.13071791823443
38.821112072699044,-2.55137654935685,38.88129637268168,38.904861712357594,55.003122388442435
40.004815903985204,-0.25706727825986686,35.26334913900273,40.005641840836645,53.328746203117355
40.71200110018518,-0.8410242621570929,36.96929403507079,40.72068706924056,54.99911869150756
41.127334336426365,-1.3880553583957131,37.86613940668583,41.150751236133786,55.92163124288071
42.080555376971304,-1.8564641273995788,39.08366720845854,42.12148620230143,57.46087923406853
41.157536578336675,-4.128871450739969,41.396780315062976,41.3641196770082,58.52079815849611
41.247009771550076,-1.0562082241319337,37.54676645289227,41.26053066681367,55.787015173560846
39.948554479631625,-0.21349122041651203,36.57060936805657,39.94912494052017,54.160336530197796
38.77846939153722,-0.060509567592950564,37.518240907501394,38.778516600795335,53.957314152499016
37.534626929723515,0.3504231207042774,38.63207855190814,37.536262668479,53.864724155590466
36.993502256488476,0.8662522280789522,38.39716818561772,37.00364309258576,53.32552978450457
35.56372896696391,1.3397301929981098,39.933741358244035,35.588954677339125,53.49090945097895
36.22682744032387,1.1163142330990954,37.545012877392274,36.244022732831716,52.184836646496976
36.61478390625227,0.9546501947989798,36.34701548692102,36.62722699708483,51.600962125743905
37.19548339923977,0.6843824947474015,36.216096486391464,37.20177905291947,51.91895616645094
37.635473233064026,0.641362555363604,36.308148053622155,37.64093770622753,52.29839200671324
38.05576408557363,0.327678530292121,36.955092736203206,38.05717479472235,53.04740740599326
32.09697402710669,5.684059566731526,17.191104386361197,32.59638438316301,36.85184316798389
32.27793467703748,5.500229354192982,17.00996782858561,32.74320677581572,36.89792128959763
32.29111173710655,5.297903664520744,16.944069039063187,32.72283118033711,36.84949329444547
32.264072276329856,5.093573110193261,17.04947535854755,32.6636624841906,36.84561652195334
32.32835987179529,5.05665613535256,16.66663803336791,32.72143981048974,36.72151204140168
32.367796187934836,4.776414202470608,16.94955850773271,32.71831845766606,36.84801075097957
32.350494060016764,4.679609188742349,16.593016202546007,32.687202512398365,36.65762396534309
32.30816782537144,4.675703064752941,16.243115695405848,32.64475313709856,36.462565939281426
32.300673208659006,4.423608989598291,16.382044584561896,32.602174869561026,36.486616601104714
32.376679362233546,4.26063207096703,16.23788826388533,32.65581651358656,36.47014350725066
30.817605880716155,5.627479824123788,11.090452987101157,31.327198428682884,33.23238644529117
31.07877184009628,5.545576391716114,10.923309956682163,31.569660698289436,33.406020071461256
30.983449442219403,5.542709669002679,10.302656396193216,31.475320011294908,33.11858237653663
31.123795541282373,5.327315255422472,10.19278699310446,31.576430082043878,33.18077520813829
31.502396122372435,4.957162656781737,11.010921217993358,31.890036422943407,33.737439279315694
31.648687930164915,4.833426573280612,10.872717254229807,32.01564399071587,33.811498645145676
30.7804108521478,6.382181601488465,20.829835653020996,31.435106715603748,37.71005154535406
30.78209766425338,6.329024030842239,21.00637585859552,31.426009638428678,37.80028979395789
30.686316458413135,6.56673979765879,21.064716244683936,31.38107852442348,37.79542776348859
31.088041560044655,6.47837339080185,20.80025304844922,31.75587583156404,37.96164085902023
31.27471786853337,6.171066970616533,19.891836184259386,31.877735887484146,37.574927705766854
31.451057607790364,6.090252582421942,18.27673044936839,32.03529617728304,36.882232539328676
