version,nPorts,mem,alloc,outputPort,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04,portId_05,txPending_05,txBytes_05,txUsage_05,txPeakUsage_05,rxPending_05,rxBytes_05,rxUsage_05,rxPeakUsage_05,overrunErrs_05,msgs_05_01,msgs_05_02,msgs_05_03,msgs_05_04,reserved1_05,skipped_05
0,5,0,0,0,0,0,1,5,6,256,0,345421,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2551371,0,4,0,2020114,4,7,0,9480,0,0,0,0,174,768,0,1490254,15,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2004536,9,10,0,1941747,4,6,0,10965,0,0,0,0,0,513,0,343629,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,347154,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2559264,0,4,0,2026350,4,7,0,9507,0,0,0,0,174,768,0,1499503,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2013872,9,10,0,1949640,4,6,0,11011,0,0,0,0,0,513,0,345362,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,348887,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2567533,0,4,0,2033280,4,7,0,9537,0,0,0,0,174,768,0,1508912,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2020688,9,10,0,1957909,3,6,0,11059,0,0,0,0,0,513,0,347095,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,350576,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2575514,0,4,0,2039637,5,7,0,9564,0,0,0,0,174,768,0,1518093,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2024992,9,10,0,1965890,3,6,0,11105,0,0,0,0,0,513,0,348784,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,352265,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2583583,0,4,0,2047136,4,7,0,9601,0,0,0,0,174,768,0,1528062,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2034656,9,10,0,1973959,3,6,0,11151,0,0,0,0,0,513,0,350473,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,353952,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2591562,0,4,0,2053749,5,7,0,9628,0,0,0,0,174,768,0,1538125,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2041220,9,10,0,1981938,5,6,0,11197,0,0,0,0,0,513,0,352160,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,355639,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2599541,0,4,0,2060422,3,7,0,9658,0,0,0,0,174,768,0,1546656,15,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2045776,9,10,0,1989917,5,6,0,11243,0,0,0,0,0,513,0,353847,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,357324,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2607374,0,4,0,2066964,4,7,0,9685,0,0,0,0,174,768,0,1555605,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2054600,9,10,0,1997750,5,6,0,11288,0,0,0,0,0,513,0,355532,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,359005,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2615579,0,4,0,2073976,4,7,0,9716,0,0,0,0,174,768,0,1564856,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2061500,9,10,0,2005955,5,6,0,11335,0,0,0,0,0,513,0,357213,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,360741,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2623475,0,4,0,2080565,3,7,0,9743,0,0,0,0,174,768,0,1573974,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2065804,9,10,0,2013851,4,6,0,11381,0,0,0,0,0,513,0,358949,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,362444,12,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2631702,0,4,0,2087922,4,7,0,9779,0,0,0,0,174,768,0,1583907,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2075384,9,10,0,2022078,4,6,0,11428,0,0,0,0,0,513,0,360652,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,364147,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2639553,0,4,0,2094550,4,7,0,9806,0,0,0,0,174,768,0,1593684,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2081948,9,10,0,2029929,3,6,0,11473,0,0,0,0,0,513,0,362355,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,365850,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2647824,0,4,0,2101317,4,7,0,9838,0,0,0,0,174,768,0,1602125,11,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2086672,9,10,0,2038200,3,6,0,11521,0,0,0,0,0,513,0,364058,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,367564,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2655786,0,4,0,2108009,4,7,0,9865,0,0,0,0,174,768,0,1611185,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2095496,9,10,0,2046162,4,6,0,11567,0,0,0,0,0,513,0,365772,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,369278,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2664024,0,4,0,2114713,4,7,0,9896,0,0,0,0,174,768,0,1620735,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2102396,9,10,0,2054400,4,6,0,11614,0,0,0,0,0,513,0,367486,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,371012,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2671918,0,4,0,2121903,5,7,0,9923,0,0,0,0,174,768,0,1630097,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2106700,9,10,0,2062294,3,6,0,11660,0,0,0,0,0,513,0,369220,19,19,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,372755,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2680185,0,4,0,2128587,4,7,0,9958,0,0,0,0,174,768,0,1640132,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2113936,9,10,0,2070561,4,6,0,11707,0,0,0,0,0,513,0,370963,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,374513,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2687871,0,4,0,2135209,5,7,0,9985,0,0,0,0,174,768,0,1649610,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2122760,9,10,0,2078247,3,6,0,11752,0,0,0,0,0,513,0,372721,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,376248,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2696130,0,4,0,2142075,4,7,0,10016,0,0,0,0,174,768,0,1659113,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2127400,9,10,0,2086506,5,6,0,11799,0,0,0,0,0,513,0,374456,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,377994,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2704400,0,4,0,2148729,4,7,0,10043,0,0,0,0,174,768,0,1668407,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2136224,9,10,0,2094776,3,6,0,11846,0,0,0,0,0,513,0,376202,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,379740,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2712526,0,4,0,2155666,4,7,0,10074,0,0,0,0,174,768,0,1677969,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2143124,9,10,0,2102902,4,6,0,11892,0,0,0,0,0,513,0,377948,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,381473,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2720783,0,4,0,2162107,5,7,0,10101,0,0,0,0,174,768,0,1687198,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2147428,9,10,0,2111159,3,6,0,11939,0,0,0,0,0,513,0,379681,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,383226,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2729072,0,4,0,2169474,4,7,0,10134,0,0,0,0,174,768,0,1696987,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2156756,9,10,0,2119448,3,6,0,11987,0,0,0,0,0,513,0,381434,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,384994,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2737144,0,4,0,2175721,4,7,0,10161,0,0,0,0,174,768,0,1706495,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2163320,9,10,0,2127520,3,6,0,12034,0,0,0,0,0,513,0,383202,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,386762,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2745448,0,4,0,2182631,4,7,0,10192,0,0,0,0,174,768,0,1716137,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2167960,9,10,0,2135824,5,6,0,12082,0,0,0,0,0,513,0,384970,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,388553,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2753411,0,4,0,2189462,4,7,0,10219,0,0,0,0,174,768,0,1725694,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2176784,9,10,0,2143787,2,6,0,12129,0,0,0,0,0,513,0,386761,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,390322,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2761716,0,4,0,2195985,4,7,0,10249,0,0,0,0,174,768,0,1736087,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2183600,9,10,0,2152092,3,6,0,12177,0,0,0,0,0,513,0,388530,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,392083,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2769781,0,4,0,2202552,4,7,0,10276,0,0,0,0,174,768,0,1744612,13,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2187904,9,10,0,2160157,4,6,0,12224,0,0,0,0,0,513,0,390291,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,393846,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2777704,0,4,0,2209898,4,7,0,10310,0,0,0,0,174,768,0,1754563,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2197316,9,10,0,2168080,5,6,0,12270,0,0,0,0,0,513,0,392054,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,395624,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2786018,0,4,0,2216390,3,7,0,10337,0,0,0,0,174,768,0,1764077,21,69,0,408,0,0,0,27,0,0,0,0,0,257,1748,2202132,9,10,0,2176394,4,6,0,12318,0,0,0,0,0,513,0,393832,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,397436,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2794378,0,4,0,2223168,4,7,0,10368,0,0,0,0,174,768,0,1773789,19,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2208520,9,10,0,2184754,3,6,0,12367,0,0,0,0,0,513,0,395644,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,399233,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2802347,0,4,0,2229911,5,7,0,10395,0,0,0,0,174,768,0,1783402,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2217344,9,10,0,2192723,4,6,0,12414,0,0,0,0,0,513,0,397441,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,401017,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2810679,0,4,0,2236950,4,7,0,10427,0,0,0,0,174,768,0,1793314,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2224328,9,10,0,2201055,3,6,0,12463,0,0,0,0,0,513,0,399225,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,402803,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2818781,0,4,0,2243835,5,7,0,10454,0,0,0,0,174,768,0,1802948,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2228632,9,10,0,2209157,4,6,0,12511,0,0,0,0,0,513,0,401011,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,404589,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2827115,0,4,0,2250743,4,7,0,10489,0,0,0,0,174,768,0,1813270,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2238128,9,10,0,2217491,5,6,0,12560,0,0,0,0,0,513,0,402797,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,406375,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2834841,0,4,0,2257130,5,7,0,10516,0,0,0,0,174,768,0,1822952,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2244692,9,10,0,2225217,3,6,0,12606,0,0,0,0,0,513,0,404583,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,408163,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2843177,0,4,0,2264084,4,7,0,10547,0,0,0,0,174,768,0,1832612,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2249332,9,10,0,2233553,3,6,0,12655,0,0,0,0,0,513,0,406371,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,409943,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2851505,0,4,0,2270688,4,7,0,10574,0,0,0,0,174,768,0,1842064,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2258156,9,10,0,2241881,3,6,0,12704,0,0,0,0,0,513,0,408151,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,411729,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2859839,0,4,0,2277548,3,7,0,10606,0,0,0,0,174,768,0,1852096,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2265140,9,10,0,2250215,3,6,0,12753,0,0,0,0,0,513,0,409937,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,413474,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2867744,0,4,0,2284647,4,7,0,10633,0,0,0,0,174,768,0,1861683,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2269444,9,10,0,2258120,4,6,0,12799,0,0,0,0,0,513,0,411682,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,415219,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2876025,0,4,0,2291901,4,7,0,10672,0,0,0,0,174,768,0,1872094,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2279276,9,10,0,2266401,4,6,0,12847,0,0,0,0,0,513,0,413427,18,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,416997,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2883975,0,4,0,2298319,4,7,0,10699,0,0,0,0,174,768,0,1881626,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2285840,9,10,0,2274351,4,6,0,12894,0,0,0,0,0,513,0,415205,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,418806,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2892332,0,4,0,2305276,4,7,0,10732,0,0,0,0,174,768,0,1891405,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2290648,9,10,0,2282708,3,6,0,12943,0,0,0,0,0,513,0,417014,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,420615,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2900081,0,4,0,2312074,4,7,0,10759,0,0,0,0,174,768,0,1901040,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2299472,9,10,0,2290457,5,6,0,12989,0,0,0,0,0,513,0,418823,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,422416,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2908430,0,4,0,2318962,4,7,0,10791,0,0,0,0,174,768,0,1911037,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2306456,9,10,0,2298806,5,6,0,13038,0,0,0,0,0,513,0,420624,19,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,424223,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2916409,0,4,0,2325386,4,7,0,10818,0,0,0,0,174,768,0,1920626,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2310760,9,10,0,2306785,5,6,0,13085,0,0,0,0,0,513,0,422431,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,426043,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2924777,0,4,0,2333006,5,7,0,10855,0,0,0,0,174,768,0,1931168,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2320424,9,10,0,2315153,3,6,0,13134,0,0,0,0,0,513,0,424251,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,427855,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2932761,0,4,0,2339548,4,7,0,10882,0,0,0,0,174,768,0,1940806,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2326988,9,10,0,2323137,5,6,0,13181,0,0,0,0,0,513,0,426063,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,429667,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2941121,0,4,0,2346289,5,7,0,10914,0,0,0,0,174,768,0,1950596,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2331200,9,10,0,2331497,3,6,0,13230,0,0,0,0,0,513,0,427875,20,20,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,431496,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2949498,0,4,0,2353118,3,7,0,10941,0,0,0,0,174,768,0,1960315,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2340536,9,10,0,2339874,5,6,0,13279,0,0,0,0,0,513,0,429704,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,433343,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2957905,0,4,0,2359852,4,7,0,10972,0,0,0,0,174,768,0,1970436,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2347436,9,10,0,2348281,5,6,0,13329,0,0,0,0,0,513,0,431551,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,435190,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2965936,0,4,0,2366879,4,7,0,10999,0,0,0,0,174,768,0,1980181,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2351228,9,10,0,2356312,4,6,0,13377,0,0,0,0,0,513,0,433398,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,437037,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,2974343,0,4,0,2374474,4,7,0,11042,0,0,0,0,174,768,0,1991124,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2361908,9,10,0,2364719,4,6,0,13427,0,0,0,0,0,513,0,435245,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,438889,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2982391,0,4,0,2381061,4,7,0,11069,0,0,0,0,174,768,0,2001808,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2368472,9,10,0,2372767,4,6,0,13476,0,0,0,0,0,513,0,437097,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,440736,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2990798,0,4,0,2387912,4,7,0,11102,0,0,0,0,174,768,0,2010973,15,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2373280,9,10,0,2381174,5,6,0,13526,0,0,0,0,0,513,0,438944,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,442601,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2999235,0,4,0,2394747,4,7,0,11129,0,0,0,0,174,768,0,2020768,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2382104,9,10,0,2389611,5,6,0,13577,0,0,0,0,0,513,0,440809,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,444479,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3007685,0,4,0,2401694,5,7,0,11162,0,0,0,0,174,768,0,2031070,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2389172,9,10,0,2398061,5,6,0,13628,0,0,0,0,0,513,0,442687,21,21,0,0,0,0,0,0,0,0,0,0,0
