iTOW,version,posCovValid,velCovValid,reserved0,posCovNN,posCovNE,posCovND,posCovEE,posCovED,posCovDD,velCovNN,velCovNE,velCovND,velCovEE,velCovED,velCovDD
91643000,0,1,1,1171368248954360692736,1.5045349597930908,0.3558041453361511,-0.10760661959648132,3.0827887058258057,1.8099644184112549,12.034163475036621,0.008593992330133915,0.005099293775856495,0.0019618263468146324,0.01637144945561886,0.008128823712468147,0.07682552188634872
91644000,0,1,1,1171368248954360692736,1.4337900876998901,0.34111326932907104,-0.09703496843576431,2.9765167236328125,1.7873048782348633,11.934553146362305,0.005900900345295668,0.0021103143226355314,0.002363158855587244,0.015703460201621056,0.006466349586844444,0.07843735069036484
91645000,0,1,1,1171368248954360692736,1.365063190460205,0.3202856481075287,-0.08523344993591309,2.874556541442871,1.7494428157806396,11.816622734069824,0.0061975885182619095,0.002801594091579318,0.003599746385589242,0.015145597979426384,0.0014603747986257076,0.06907942146062851
91646000,0,1,1,1171368248954360692736,1.305055856704712,0.2976880371570587,-0.06720709800720215,2.781322956085205,1.6954126358032227,11.732159614562988,0.007003300357609987,0.0015917199198156595,0.004155245143920183,0.017044000327587128,0.0022339224815368652,0.08158708363771439
91647000,0,1,1,1171368248954360692736,1.251251220703125,0.2776014804840088,-0.04759630188345909,2.694030523300171,1.615617036819458,11.650472640991211,0.007742983754724264,0.0019165340345352888,0.003267166903242469,0.02048254944384098,-0.00023405347019433975,0.08992910385131836
91648000,0,1,1,1171368248954360692736,1.2032380104064941,0.2595485746860504,-0.027610383927822113,2.61776065826416,1.5228567123413086,11.637144088745117,0.007789291441440582,0.001340881921350956,0.0050509837456047535,0.020739706233143806,-0.005747146438807249,0.10739554464817047
91649000,0,1,1,1171368248954360692736,1.1503058671951294,0.2271452397108078,-0.0100703164935112,2.5261213779449463,1.4293566942214966,11.644859313964844,0.006058852653950453,0.0003255442716181278,0.00534043787047267,0.018783966079354286,-0.007331571541726589,0.1029750257730484
91650000,0,1,1,1171368248954360692736,1.1030079126358032,0.20157045125961304,0.015536441467702389,2.443291664123535,1.3568120002746582,11.648990631103516,0.006117846351116896,-0.0007530085276812315,0.005839955527335405,0.014925041235983372,0.00035504624247550964,0.09899865090847015
91651000,0,1,1,1171368248954360692736,1.0580590963363647,0.1774192452430725,0.04290815442800522,2.3544466495513916,1.2693326473236084,11.526979446411133,0.0065811933018267155,7.091066800057888e-05,0.006890198681503534,0.014894564636051655,-0.005276145413517952,0.07705648243427277
91652000,0,1,1,1171368248954360692736,1.0206538438796997,0.15998217463493347,0.06965237110853195,2.2852931022644043,1.192103385925293,11.405782699584961,0.007247913628816605,0.00046410225331783295,0.007002424914389849,0.018555602058768272,-0.0067158048041164875,0.07376072555780411
91653000,0,1,1,1171368248954360692736,0.9869816303253174,0.1444026678800583,0.09337767213582993,2.218008518218994,1.127599835395813,11.337411880493164,0.006561778485774994,3.6793528124690056e-05,0.007185900118201971,0.013195866718888283,-0.0004274030216038227,0.07820338010787964
91654000,0,1,1,1171368248954360692736,0.9584743976593018,0.12960940599441528,0.11400450766086578,2.1618638038635254,1.0769996643066406,11.277297019958496,0.00710258586332202,-0.0001411887351423502,0.005993965547531843,0.017055004835128784,0.004019259940832853,0.08062183111906052
91655000,0,1,1,1171368248954360692736,0.9429467916488647,0.12387659400701523,0.14102759957313538,2.1138906478881836,1.0052461624145508,11.202729225158691,0.010987781919538975,0.0003496832214295864,0.008366118185222149,0.020335528999567032,-0.0022401376627385616,0.09398367255926132
91656000,0,1,1,1171368248954360692736,0.9226904511451721,0.10462024807929993,0.14679598808288574,2.0095772743225098,0.8702473640441895,10.974279403686523,0.009694733656942844,-9.214458987116814e-05,0.008255657739937305,0.010775117203593254,-0.005722234956920147,0.0712219700217247
91657000,0,1,1,1171368248954360692736,0.9008994698524475,0.07980130612850189,0.15420043468475342,1.8957879543304443,0.720398485660553,10.69802188873291,0.008138050325214863,-0.0011686375364661217,0.007715662941336632,0.009570064954459667,-0.007064293138682842,0.05501116067171097
91658000,0,1,1,1171368248954360692736,0.8845334053039551,0.053317274898290634,0.15872728824615479,1.7930760383605957,0.5708998441696167,10.478343963623047,0.009161007590591908,-0.004249855875968933,0.006384163163602352,0.011192361824214458,-0.010345008224248886,0.06740964949131012
91659000,0,1,1,1171368248954360692736,0.8660282492637634,0.03262970969080925,0.15519806742668152,1.7040765285491943,0.4508543908596039,10.276117324829102,0.007284690625965595,-0.001031168969348073,0.0034278128296136856,0.008867831900715828,-0.0075623104348778725,0.06082013621926308
91660000,0,1,1,1171368248954360692736,0.8419563174247742,0.01871321350336075,0.14371486008167267,1.616578459739685,0.3668726086616516,10.0574951171875,0.006413670256733894,-0.00011271913535892963,0.0007909679552540183,0.0076233576983213425,-0.0015871829818934202,0.052287761121988297
91661000,0,1,1,1171368248954360692736,0.8198864459991455,0.007950425148010254,0.1325349509716034,1.5379718542099,0.30172210931777954,9.823100090026855,0.0060201892629265785,-0.00047688442282378674,0.0017268513329327106,0.0065091741271317005,-0.0022449197713285685,0.04571617394685745
91662000,0,1,1,1171368248954360692736,0.7961177825927734,0.0013928711414337158,0.11247694492340088,1.4612027406692505,0.2611742615699768,9.526573181152344,0.0051895868964493275,0.0006762385601177812,-0.0008969333139248192,0.005770749878138304,-0.00117670523468405,0.03972262144088745
91663000,0,1,1,1171368248954360692736,0.778238832950592,0.0031921975314617157,0.08645952492952347,1.3961035013198853,0.24057134985923767,9.23561954498291,0.006421367172151804,0.0009052171953953803,-0.0008168292697519064,0.0066857896745204926,0.00026026321575045586,0.04323432594537735
91664000,0,1,1,1171368248954360692736,0.7607681751251221,0.006399974226951599,0.0797591283917427,1.367225170135498,0.24144718050956726,9.027925491333008,0.005868774373084307,0.0008579060668125749,0.0026145244482904673,0.011399530805647373,0.0006651375442743301,0.04427523910999298
91665000,0,1,1,1171368248954360692736,0.7467039227485657,0.002151835709810257,0.08445572853088379,1.3447353839874268,0.2226841002702713,8.96847915649414,0.0066917771473526955,-0.0008904837304726243,0.0018757031066343188,0.016401052474975586,-0.0015702652744948864,0.08477838337421417
91666000,0,1,1,1171368248954360692736,0.7438046932220459,-0.008681908249855042,0.08199773728847504,1.3177404403686523,0.1820714771747589,8.986730575561523,0.014739187434315681,-0.002161132637411356,0.00037659064400941133,0.014848912134766579,-0.004941385239362717,0.09738306701183319
91667000,0,1,1,1171368248954360692736,0.7536073923110962,-0.021785158663988113,0.08597984910011292,1.2954994440078735,0.13370266556739807,9.108810424804688,0.021956006065011024,-0.00407817680388689,0.004450416192412376,0.01646934263408184,-0.00814132858067751,0.11526095122098923
91668000,0,1,1,1171368248954360692736,0.7794823050498962,-0.03481093794107437,0.11337156593799591,1.2806048393249512,0.07519318163394928,9.42127799987793,0.032738570123910904,-0.004983823746442795,0.013904694467782974,0.017154190689325333,-0.019092828035354614,0.15892302989959717
91669000,0,1,1,1171368248954360692736,0.7935954332351685,-0.04392828047275543,0.13225872814655304,1.259374737739563,0.03469236195087433,9.467877388000488,0.012558640912175179,-0.0026909008156508207,0.006613598670810461,0.015879586338996887,-0.002233667066320777,0.10343358665704727
91670000,0,1,1,1171368248954360692736,0.8000792264938354,-0.054788678884506226,0.15191945433616638,1.2450093030929565,-0.02196335792541504,9.647745132446289,0.017436891794204712,-0.0040244003757834435,0.005962576251477003,0.0153528843075037,-0.01430817972868681,0.12148919701576233
91671000,0,1,1,1171368248954360692736,0.8049862384796143,-0.06607772409915924,0.18016862869262695,1.2290306091308594,-0.08345501124858856,9.695258140563965,0.01214345172047615,-0.0028017465956509113,0.011761210858821869,0.013492533937096596,-0.013509701937437057,0.09300339221954346
91672000,0,1,1,1171368248954360692736,0.8040134906768799,-0.07741223275661469,0.20150014758110046,1.209162950515747,-0.13252168893814087,9.684080123901367,0.01130170188844204,-0.003707490861415863,0.01060197502374649,0.010733578354120255,-0.00993665587157011,0.07741185277700424
91673000,0,1,1,1171368248954360692736,0.7975754141807556,-0.08556096255779266,0.21607688069343567,1.1841731071472168,-0.1698710024356842,9.609560012817383,0.009160906076431274,-0.0020198526326566935,0.007655025459825993,0.009162753820419312,-0.0076620979234576225,0.06404194235801697
91674000,0,1,1,1171368248954360692736,0.7907804250717163,-0.09207037091255188,0.22570990025997162,1.1628671884536743,-0.20369398593902588,9.557762145996094,0.00904877483844757,-0.0013619293458759785,0.005121240857988596,0.010355816222727299,-0.006142301484942436,0.06668128073215485
91675000,0,1,1,1171368248954360692736,0.7823753356933594,-0.09679758548736572,0.2310684621334076,1.1429730653762817,-0.22817462682724,9.478971481323242,0.008776621893048286,-0.001387914177030325,0.004333422519266605,0.01121766772121191,-0.005831257905811071,0.06295494735240936
91676000,0,1,1,1171368248954360692736,0.7740646600723267,-0.10122883319854736,0.2383294701576233,1.1238911151885986,-0.2562202215194702,9.37424087524414,0.007804558612406254,-0.002209681086242199,0.0058206007815897465,0.00906638614833355,-0.007481069304049015,0.05258045345544815
91677000,0,1,1,1171368248954360692736,0.7655938863754272,-0.10758814215660095,0.25156107544898987,1.1043400764465332,-0.28736770153045654,9.283119201660156,0.008643961511552334,-0.002567413030192256,0.006968148984014988,0.009151714853942394,-0.00880090706050396,0.05685272812843323
91678000,0,1,1,1171368248954360692736,0.7595223188400269,-0.11332197487354279,0.26361238956451416,1.0869808197021484,-0.3191279172897339,9.206679344177246,0.008602839894592762,-0.00276702712289989,0.006454329937696457,0.008659484796226025,-0.009050996042788029,0.05878957733511925
91679000,0,1,1,1171368248954360692736,0.753779411315918,-0.12005487084388733,0.2758772373199463,1.0681487321853638,-0.34626516699790955,9.13371467590332,0.008458798751235008,-0.0031894438434392214,0.006266340613365173,0.007546397857367992,-0.0073507800698280334,0.05687336623668671
91680000,0,1,1,1171368248954360692736,0.7460353970527649,-0.12477106600999832,0.2813505530357361,1.0516939163208008,-0.3738999366760254,9.055439949035645,0.007875279523432255,-0.003074339125305414,0.004811465740203857,0.008696192875504494,-0.008237476460635662,0.050852999091148376
91681000,0,1,1,1171368248954360692736,0.7423402070999146,-0.13172313570976257,0.28854280710220337,1.0387591123580933,-0.4004274308681488,8.990425109863281,0.009331249631941319,-0.003951660823076963,0.0062732938677072525,0.00947046559303999,-0.008279060944914818,0.05549594759941101
91682000,0,1,1,1171368248954360692736,0.7370807528495789,-0.1386290043592453,0.29786401987075806,1.0246891975402832,-0.4232056736946106,8.923574447631836,0.00840942282229662,-0.0036149052903056145,0.005334947258234024,0.008393929339945316,-0.0081079276278615,0.05353448539972305
91683000,0,1,1,1171368248954360692736,0.7303941249847412,-0.14357377588748932,0.3048786520957947,1.0106520652770996,-0.4385153651237488,8.844779968261719,0.007632915396243334,-0.0030255059245973825,0.005018646828830242,0.008665458299219608,-0.006407728418707848,0.04915641248226166
91684000,0,1,1,1171368248954360692736,0.7226327657699585,-0.1456482708454132,0.30495885014533997,0.9994714260101318,-0.44887813925743103,8.826764106750488,0.007859531790018082,-0.0014951827470213175,0.0024227057583630085,0.011773491278290749,-0.00360749545507133,0.0642983689904213
91685000,0,1,1,1171368248954360692736,0.7159349918365479,-0.14694909751415253,0.30227571725845337,0.9932200908660889,-0.4572051167488098,8.846198081970215,0.007585829123854637,-0.0013828705996274948,0.0017272455152124166,0.012374049983918667,-0.0034077242016792297,0.0689408928155899
91686000,0,1,1,1171368248954360692736,0.7074243426322937,-0.1470063477754593,0.2976260781288147,0.9848291873931885,-0.4664331078529358,8.850550651550293,0.007104098331183195,-0.0016832061810418963,0.0025658763479441404,0.010217158123850822,-0.005247040651738644,0.06698420643806458
91687000,0,1,1,1171368248954360692736,0.6988494396209717,-0.14667198061943054,0.29472672939300537,0.9751025438308716,-0.4732357859611511,8.827773094177246,0.007330784574151039,-0.001488436246290803,0.002643347717821598,0.011276592500507832,-0.004205129109323025,0.06286071240901947
91688000,0,1,1,1171368248954360692736,0.6901296973228455,-0.14584216475486755,0.29168134927749634,0.9661004543304443,-0.47670096158981323,8.791370391845703,0.007008909713476896,-0.001164983375929296,0.00212630326859653,0.011154684238135815,-0.003206311259418726,0.05952506512403488
91689000,0,1,1,1171368248954360692736,0.6818965077400208,-0.14490479230880737,0.2871764302253723,0.9575518369674683,-0.4772236943244934,8.745889663696289,0.007140717003494501,-0.0011783818481490016,0.0016414864221587777,0.011265872046351433,-0.002533667255192995,0.0565902441740036
91690000,0,1,1,1171368248954360692736,0.674022912979126,-0.14348913729190826,0.2811186909675598,0.9477484226226807,-0.4730215072631836,8.679035186767578,0.006936280056834221,-0.0011498781386762857,0.0017615746473893523,0.010391715914011002,-0.0029984600841999054,0.0526045598089695
91691000,0,1,1,1171368248954360692736,0.6674863696098328,-0.14262491464614868,0.2775782346725464,0.9391950368881226,-0.47474128007888794,8.6259765625,0.00733628123998642,-0.0011720557231456041,0.002528795972466469,0.010806892067193985,-0.0043385517783463,0.053805746138095856
91692000,0,1,1,1171368248954360692736,0.6627019643783569,-0.14287219941616058,0.2769571542739868,0.9333785772323608,-0.48149627447128296,8.595956802368164,0.007602368481457233,-0.0013862765626981854,0.0026708408258855343,0.011207391507923603,-0.0044960035011172295,0.05506465211510658
91693000,0,1,1,1171368248954360692736,0.6583672761917114,-0.1432308852672577,0.2760302424430847,0.927919328212738,-0.488960325717926,8.563474655151367,0.007726825308054686,-0.0013233255594968796,0.0023032505996525288,0.010436871089041233,-0.004664026200771332,0.05437939614057541
91694000,0,1,1,1171368248954360692736,0.653489887714386,-0.143245667219162,0.27463996410369873,0.9218600988388062,-0.4950653314590454,8.52063274383545,0.007250852882862091,-0.0012342312838882208,0.002245930954813957,0.010174250230193138,-0.004493868909776211,0.05278366431593895
91695000,0,1,1,1171368248954360692736,0.6486005783081055,-0.14330601692199707,0.27351295948028564,0.9162370562553406,-0.5006246566772461,8.478711128234863,0.007375961169600487,-0.0012914547696709633,0.0022136326879262924,0.01038489118218422,-0.0042349970899522305,0.05267171561717987
91696000,0,1,1,1171368248954360692736,0.6436581611633301,-0.14294873178005219,0.2713237702846527,0.9111014604568481,-0.5066272020339966,8.444330215454102,0.007344021461904049,-0.0009640052448958158,0.0015358373057097197,0.010878732427954674,-0.004146047867834568,0.052711471915245056
91697000,0,1,1,1171368248954360692736,0.6384888291358948,-0.14212188124656677,0.26787763833999634,0.905246376991272,-0.5084265470504761,8.399890899658203,0.007146462332457304,-0.0009458359563723207,0.001461215317249298,0.009839149191975594,-0.003134256461635232,0.05065375939011574
91698000,0,1,1,1171368248954360692736,0.6338667273521423,-0.14131087064743042,0.26448625326156616,0.8996087908744812,-0.507737934589386,8.35794734954834,0.0072255185805261135,-0.0007134199840947986,0.0015177542809396982,0.011052615940570831,-0.002234789077192545,0.050696149468421936
91699000,0,1,1,1171368248954360692736,0.6300609111785889,-0.14038972556591034,0.2608911991119385,0.896041750907898,-0.5046782493591309,8.333341598510742,0.0074317255057394505,-0.0006528123049065471,0.0011255587451159954,0.0118544427677989,-0.001447414979338646,0.052717357873916626
91700000,0,1,1,1171368248954360692736,0.6260970234870911,-0.1391688883304596,0.25804686546325684,0.893154501914978,-0.5011520385742188,8.301407814025879,0.007353370543569326,-0.0005224444903433323,0.001277110306546092,0.01177865732461214,-0.0014415555633604527,0.05149838700890541
91701000,0,1,1,1171368248954360692736,0.6223551034927368,-0.13780717551708221,0.25537264347076416,0.8900708556175232,-0.4964548945426941,8.265156745910645,0.007405850570648909,-0.0004728360800072551,0.0013620047830045223,0.01185248140245676,-0.001370434882119298,0.05150216072797775
91702000,0,1,1,1171368248954360692736,0.6185114979743958,-0.13630729913711548,0.25202620029449463,0.8867277503013611,-0.48953819274902344,8.223596572875977,0.007354632951319218,-0.0004303912864997983,0.0012359663378447294,0.011690935119986534,-0.0010330663062632084,0.0513019859790802
91703000,0,1,1,1171368248954360692736,0.6155688762664795,-0.1351129114627838,0.24808086454868317,0.8828664422035217,-0.481814980506897,8.183717727661133,0.007230797782540321,-0.0006071348907426,0.0012062052264809608,0.011420010589063168,-0.000849688658490777,0.051880404353141785
91704000,0,1,1,1171368248954360692736,0.6136470437049866,-0.1342572420835495,0.24547693133354187,0.8802997469902039,-0.4752364158630371,8.158414840698242,0.0070173535495996475,-0.0005403015529736876,0.0015296618221327662,0.011288246139883995,-0.0014510375913232565,0.05096123740077019
91705000,0,1,1,1171368248954360692736,0.6072244644165039,-0.13564260303974152,0.2471475452184677,0.8736743330955505,-0.46284782886505127,8.107975959777832,0.007055193185806274,-0.0004448470426723361,0.0017763137584552169,0.011681895703077316,-0.0014564255252480507,0.04855208843946457
91706000,0,1,1,1171368248954360692736,0.5996348857879639,-0.13845524191856384,0.24569477140903473,0.857193112373352,-0.47045135498046875,8.04489517211914,0.006951810792088509,-0.000692060450091958,0.001263876911252737,0.010231247171759605,-0.0022846015635877848,0.048025161027908325
91707000,0,1,1,1171368248954360692736,0.5918701887130737,-0.14081788063049316,0.24145683646202087,0.8366541266441345,-0.4826952815055847,7.949566841125488,0.006812425795942545,-0.001012297347187996,0.0006833266816101968,0.008709251880645752,-0.0028410661034286022,0.046258945018053055
91708000,0,1,1,1171368248954360692736,0.5845614671707153,-0.1428404301404953,0.23769456148147583,0.8175760507583618,-0.49244293570518494,7.857993125915527,0.00682637095451355,-0.0012892612721771002,0.000952528789639473,0.008054782636463642,-0.0028396116103976965,0.04564189910888672
91709000,0,1,1,1171368248954360692736,0.5776998996734619,-0.1440037488937378,0.23473531007766724,0.8017335534095764,-0.4968086779117584,7.774402141571045,0.0070825484581291676,-0.0005516062956303358,0.00110886269249022,0.010618581436574459,-0.0013596003409475088,0.047197695821523666
91710000,0,1,1,1171368248954360692736,0.5696015357971191,-0.14279156923294067,0.22998006641864777,0.7876731157302856,-0.4940657615661621,7.6833600997924805,0.007145957089960575,-0.00038416869938373566,0.001144123263657093,0.010978053323924541,-0.0007904402446001768,0.047561220824718475
91711000,0,1,1,1171368248954360692736,0.5622036457061768,-0.14139744639396667,0.226665660738945,0.7760628461837769,-0.4940902590751648,7.6036176681518555,0.006987705826759338,-0.00033964565955102444,0.001254446106031537,0.011012961156666279,-0.0014897314831614494,0.047575030475854874
91712000,0,1,1,1171368248954360692736,0.5552307963371277,-0.13980017602443695,0.2230364978313446,0.7650913000106812,-0.493561327457428,7.526073932647705,0.0069803521037101746,-0.00022931199055165052,0.0013459741603583097,0.01061137206852436,-0.0018153619021177292,0.047498758882284164
91713000,0,1,1,1171368248954360692736,0.5487576723098755,-0.1382286697626114,0.21984390914440155,0.7549670934677124,-0.4933350384235382,7.453664302825928,0.007042984943836927,-0.0003040931187570095,0.001276401337236166,0.010748294182121754,-0.0017989554908126593,0.04751245677471161
91714000,0,1,1,1171368248954360692736,0.5424548387527466,-0.1370600461959839,0.21834951639175415,0.745407223701477,-0.4911617338657379,7.369438171386719,0.006929317954927683,-0.0005747249815613031,0.0018826266750693321,0.010181350633502007,-0.0014806983526796103,0.04439534991979599
91715000,0,1,1,1171368248954360692736,0.5364482998847961,-0.1360747516155243,0.2171112298965454,0.7354587316513062,-0.48872584104537964,7.279196262359619,0.006849038880318403,-0.0007416405715048313,0.0017412371234968305,0.009490556083619595,-0.001894506043754518,0.04292582347989082
91716000,0,1,1,1171368248954360692736,0.5307096242904663,-0.1354093849658966,0.2160925567150116,0.7251461744308472,-0.48731446266174316,7.193724632263184,0.006840438582003117,-0.0010493763256818056,0.0018295308109372854,0.008435298688709736,-0.0026968521997332573,0.043191056698560715
91717000,0,1,1,1171368248954360692736,0.5252026915550232,-0.13489913940429688,0.21489611268043518,0.7154012322425842,-0.4872698485851288,7.118988037109375,0.006743018981069326,-0.0008769066771492362,0.0016992632299661636,0.008596621453762054,-0.0022968873381614685,0.04356162250041962
